taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
MN908947_3,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0395/2020|EPI_ISL_812942|2020-12-24,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0396/2020|EPI_ISL_812943|2020-12-24,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0398/2020|EPI_ISL_812944|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0399/2020|EPI_ISL_812945|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0400/2020|EPI_ISL_812946|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0401/2020|EPI_ISL_812947|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0402/2020|EPI_ISL_812948|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0403/2020|EPI_ISL_812949|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0404/2020|EPI_ISL_812950|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0405/2020|EPI_ISL_812951|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0406/2020|EPI_ISL_812952|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0407/2020|EPI_ISL_812953|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0409/2020|EPI_ISL_812955|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2010560-NT/2020|EPI_ISL_937531|2020-03-28,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2011649-NST/2020|EPI_ISL_937532|2020-04-05,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2013190-NT/2020|EPI_ISL_937533|2020-04-16,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2010276-NT/2020|EPI_ISL_937534|2020-03-26,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2011588-NT/2020|EPI_ISL_937535|2020-04-04,B.4,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2012575-NST/2020|EPI_ISL_937536|2020-04-11,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2012946-NT/2020|EPI_ISL_937537|2020-04-14,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2012852-NST/2020|EPI_ISL_937538|2020-04-14,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI205484-NST/2020|EPI_ISL_937539|2020-03-17,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI204907-NT/2020|EPI_ISL_1296443|2020-03-14,B.1.1.10,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-SI204908-NT/2020|EPI_ISL_1296445|2020-03-14,B.1.1,0.0,0.9999177327135864,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-SI205464-NST/2020|EPI_ISL_1296447|2020-03-17,A.6,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Chonburi_YC0004/2021|EPI_ISL_1497597|2021-01-13,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok_CF7137/2021|EPI_ISL_1497598|2021-01,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Samut_Sakhon_CFSM8/2021|EPI_ISL_1497599|2021-01,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0656/2021|EPI_ISL_1511130|2021-04-03,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0657/2021|EPI_ISL_1511131|2021-04-03,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0658/2021|EPI_ISL_1511132|2021-04-03,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0659/2021|EPI_ISL_1511133|2021-04-03,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0664/2021|EPI_ISL_1511138|2021-04-03,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/PathumThani-CONI-0682/2021|EPI_ISL_2104721|2021-03-09,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0683/2021|EPI_ISL_2104722|2021-03-10,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/LopBuri-CONI-0684/2021|EPI_ISL_2104723|2021-04-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Saraburi-CONI-0685/2021|EPI_ISL_2104724|2021-04-09,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/LopBuri-CONI-0686/2021|EPI_ISL_2104725|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/LopBuri-CONI-0687/2021|EPI_ISL_2104726|2021-04-15,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/LopBuri-CONI-0688/2021|EPI_ISL_2104727|2021-04-21,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/LopBuri-CONI-0689/2021|EPI_ISL_2104728|2021-04-21,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/LopBuri-CONI-0690/2021|EPI_ISL_2104729|2021-04-21,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0692/2021|EPI_ISL_2104730|2021-04-20,B.1.1.7,0.0,1.0,B.1.1.7-like,0.695700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 3; Amb alleles 4
hCoV-19/Thailand/Bangkok-CONI-0693/2021|EPI_ISL_2104731|2021-04-27,B.1.1.7,0.0,1.0,B.1.1.7-like,0.391300,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 9; Ref alleles 3; Amb alleles 9
hCoV-19/Thailand/Bangkok-CONI-0694/2021|EPI_ISL_2104732|2021-04-27,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0695/2021|EPI_ISL_2104733|2021-04-27,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0696/2021|EPI_ISL_2104734|2021-04-27,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0697/2021|EPI_ISL_2104735|2021-04-27,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/PathumThani-CONI-0698/2021|EPI_ISL_2104736|2021-04-27,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0699/2021|EPI_ISL_2104737|2021-04-22,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0700/2021|EPI_ISL_2104738|2021-04-19,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/PathumThani-CONI-0701/2021|EPI_ISL_2104739|2021-04-19,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/PathumThani-CONI-0702/2021|EPI_ISL_2104740|2021-04-18,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0703/2021|EPI_ISL_2104741|2021-04-18,B.1.1.7,0.0,1.0,B.1.1.7-like,0.695700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 3; Amb alleles 4
hCoV-19/Thailand/PathumThani-CONI-0704/2021|EPI_ISL_2104742|2021-04-17,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SQ-CONI-0705/2021|EPI_ISL_2104743|2021-05-02,B.1,0.0,1.0,B.1.617.2-like,0.916700,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 1
hCoV-19/Thailand/Bangkok-CONI-0706/2021|EPI_ISL_2104744|2021-04-30,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0707/2021|EPI_ISL_2104745|2021-04-18,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0708/2021|EPI_ISL_2104746|2021-04-29,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0710/2021|EPI_ISL_2104747|2021-04-27,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0711/2021|EPI_ISL_2104748|2021-04-27,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0712/2021|EPI_ISL_2104749|2021-04-23,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0732/2021|EPI_ISL_2348800|2021-04-30,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0733/2021|EPI_ISL_2348801|2021-04-30,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0734/2021|EPI_ISL_2348802|2021-04-30,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SamutPrakan-CONI-0735/2021|EPI_ISL_2348803|2021-04-30,B.1.1.7,0.0,1.0,B.1.1.7-like,0.695700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 3; Amb alleles 4
hCoV-19/Thailand/SQ-CONI-0736/2021|EPI_ISL_2348804|2021-05-11,B.1.351,0.0,1.0,B.1.351-like,0.857100,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 2
hCoV-19/Thailand/SQ-CONI-0737/2021|EPI_ISL_2348805|2021-05-03,B.1.351,0.0,1.0,B.1.351-like,0.857100,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 2
hCoV-19/Thailand/Bangkok-CONI-0738/2021|EPI_ISL_2348806|2021-05-23,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Bangkok-CONI-0739/2021|EPI_ISL_2348807|2021-05-23,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/SQ-CONI-0743/2021|EPI_ISL_2348808|2021-05-13,B.1.351,0.0,1.0,B.1.351-like,0.857100,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 2
hCoV-19/Thailand/SQ-CONI-0744/2021|EPI_ISL_2348809|2021-05-13,B.1.351,0.0,1.0,B.1.351-like,0.857100,0.000000,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 2
hCoV-19/Thailand/DMSc-00026/2021|EPI_ISL_2350934|2021-05-05,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00027/2021|EPI_ISL_2350935|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00028/2021|EPI_ISL_2350936|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00029/2021|EPI_ISL_2350937|2021-05-09,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00030/2021|EPI_ISL_2350938|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00031/2021|EPI_ISL_2350939|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00032/2021|EPI_ISL_2350940|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00236/2021|EPI_ISL_2351140|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00237/2021|EPI_ISL_2351141|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00239/2021|EPI_ISL_2351142|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.652200,0.173900,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 15; Ref alleles 4; Amb alleles 4
hCoV-19/Thailand/DMSc-00240/2021|EPI_ISL_2351143|2021-05-08,B.1.1.7,0.0,0.9999097024696375,B.1.1.7-like,0.434800,0.260900,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 10; Ref alleles 6; Amb alleles 7
hCoV-19/Thailand/DMSc-00241/2021|EPI_ISL_2351144|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00242/2021|EPI_ISL_2351145|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.652200,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 15; Ref alleles 3; Amb alleles 5
hCoV-19/Thailand/DMSc-00243/2021|EPI_ISL_2351146|2021-05-08,B.1.153,0.0,0.9998915636521362,B.1.1.7-like,0.304300,0.217400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 7; Ref alleles 5; Amb alleles 11
hCoV-19/Thailand/DMSc-00244/2021|EPI_ISL_2351147|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00245/2021|EPI_ISL_2351148|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00246/2021|EPI_ISL_2351149|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.521700,0.260900,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 12; Ref alleles 6; Amb alleles 5
hCoV-19/Thailand/DMSc-00247/2021|EPI_ISL_2351150|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00248/2021|EPI_ISL_2351151|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00249/2021|EPI_ISL_2351152|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00250/2021|EPI_ISL_2351153|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00251/2021|EPI_ISL_2351154|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00252/2021|EPI_ISL_2351155|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00253/2021|EPI_ISL_2351156|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00254/2021|EPI_ISL_2351157|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00256/2021|EPI_ISL_2351158|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.565200,0.173900,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 13; Ref alleles 4; Amb alleles 6
hCoV-19/Thailand/DMSc-00257/2021|EPI_ISL_2351159|2021-05-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
